file_name,.pred_fruit,.pred_flower,.logit_fruit,.logit_flower,.class_flower,.class_fruit,.equivocal_flower,.equivocal_fruit
18864492.jpg,0.01262664794921875,0.99951171875,-4.359375,7.6484375,Detected,Not Detected,Unequivocal,Unequivocal
18870461.jpeg,0.027801513671875,0.775390625,-3.5546875,1.23828125,Not Detected,Not Detected,Equivocal,Unequivocal
18897882.jpg,0.04486083984375,0.09857177734375,-3.05859375,-2.212890625,Not Detected,Not Detected,Unequivocal,Unequivocal
189150858.jpeg,0.255615234375,0.53564453125,-1.068359375,0.1431884765625,Not Detected,Not Detected,Equivocal,Equivocal
189239317.jpeg,0.005706787109375,0.329833984375,-5.16015625,-0.70849609375,Not Detected,Not Detected,Equivocal,Unequivocal
189291582.jpg,0.30322265625,0.693359375,-0.83203125,0.81689453125,Not Detected,Not Detected,Equivocal,Equivocal
189389286.jpeg,0.06658935546875,0.276611328125,-2.640625,-0.9609375,Not Detected,Not Detected,Unequivocal,Unequivocal
189839111.jpg,0.34814453125,0.133056640625,-0.62744140625,-1.8740234375,Not Detected,Not Detected,Unequivocal,Equivocal
189857121.jpeg,0.01029205322265625,0.99609375,-4.56640625,5.54296875,Detected,Not Detected,Unequivocal,Unequivocal
189900460.jpeg,0.11065673828125,0.7001953125,-2.083984375,0.84814453125,Not Detected,Not Detected,Equivocal,Unequivocal
189900956.jpg,0.289794921875,0.1517333984375,-0.896484375,-1.720703125,Not Detected,Not Detected,Unequivocal,Equivocal
18995857.jpg,0.38916015625,0.05780029296875,-0.451171875,-2.791015625,Not Detected,Not Detected,Unequivocal,Equivocal
189973856.jpeg,0.04107666015625,0.99755859375,-3.150390625,6.1015625,Detected,Not Detected,Unequivocal,Unequivocal
189974287.jpeg,0.1578369140625,0.375244140625,-1.6748046875,-0.50927734375,Not Detected,Not Detected,Equivocal,Unequivocal
189990165.jpeg,0.53662109375,0.73779296875,0.1463623046875,1.03515625,Not Detected,Detected,Equivocal,Equivocal
190088297.jpg,0.018646240234375,0.2352294921875,-3.962890625,-1.1787109375,Not Detected,Not Detected,Unequivocal,Unequivocal
190204272.jpeg,0.027587890625,0.9951171875,-3.5625,5.30859375,Detected,Not Detected,Unequivocal,Unequivocal
190233927.jpeg,0.04620361328125,0.88037109375,-3.02734375,1.9951171875,Detected,Not Detected,Unequivocal,Unequivocal
190258430.jpeg,0.84814453125,0.16064453125,1.7197265625,-1.6533203125,Not Detected,Detected,Unequivocal,Unequivocal
190355007.jpg,0.0028228759765625,0.99853515625,-5.8671875,6.65234375,Detected,Not Detected,Unequivocal,Unequivocal
190357405.jpeg,0.74560546875,0.1361083984375,1.076171875,-1.84765625,Not Detected,Detected,Unequivocal,Equivocal
190612247.jpeg,0.264404296875,0.288818359375,-1.0234375,-0.9013671875,Not Detected,Not Detected,Equivocal,Equivocal
190717942.jpg,0.1529541015625,0.126953125,-1.7119140625,-1.927734375,Not Detected,Not Detected,Unequivocal,Unequivocal
190736453.jpeg,0.023773193359375,0.99462890625,-3.71484375,5.234375,Detected,Not Detected,Unequivocal,Unequivocal
190736454.jpeg,0.0567626953125,0.295654296875,-2.810546875,-0.86865234375,Not Detected,Not Detected,Equivocal,Unequivocal
190736458.jpeg,0.415283203125,0.0706787109375,-0.341796875,-2.576171875,Not Detected,Not Detected,Unequivocal,Equivocal
190739051.jpg,0.027069091796875,0.98828125,-3.58203125,4.4296875,Detected,Not Detected,Unequivocal,Unequivocal
190743390.jpg,0.1910400390625,0.2186279296875,-1.443359375,-1.2734375,Not Detected,Not Detected,Unequivocal,Unequivocal
190791927.jpg,0.459716796875,0.41552734375,-0.1611328125,-0.341552734375,Not Detected,Not Detected,Equivocal,Equivocal
190792979.jpg,0.443359375,0.053802490234375,-0.2276611328125,-2.8671875,Not Detected,Not Detected,Unequivocal,Equivocal
190793230.jpg,0.053192138671875,0.0830078125,-2.87890625,-2.40234375,Not Detected,Not Detected,Unequivocal,Unequivocal
190824365.jpeg,0.075439453125,0.8720703125,-2.505859375,1.919921875,Detected,Not Detected,Unequivocal,Unequivocal
190830807.jpg,0.1358642578125,0.61767578125,-1.8505859375,0.479736328125,Not Detected,Not Detected,Equivocal,Unequivocal
19083380.jpg,0.124755859375,0.1478271484375,-1.9482421875,-1.751953125,Not Detected,Not Detected,Unequivocal,Unequivocal
19084497.jpg,0.07501220703125,0.95361328125,-2.51171875,3.0234375,Detected,Not Detected,Unequivocal,Unequivocal
19085635.jpg,0.039794921875,0.0809326171875,-3.18359375,-2.4296875,Not Detected,Not Detected,Unequivocal,Unequivocal
19085869.jpg,0.0034027099609375,0.9990234375,-5.6796875,6.76171875,Detected,Not Detected,Unequivocal,Unequivocal
190930531.jpg,0.033966064453125,0.08990478515625,-3.34765625,-2.314453125,Not Detected,Not Detected,Unequivocal,Unequivocal
190930950.jpg,0.41015625,0.51025390625,-0.363525390625,0.041748046875,Not Detected,Not Detected,Equivocal,Equivocal
190946233.jpeg,0.0104522705078125,0.99658203125,-4.55078125,5.67578125,Detected,Not Detected,Unequivocal,Unequivocal
190948220.jpeg,0.018646240234375,0.99462890625,-3.962890625,5.20703125,Detected,Not Detected,Unequivocal,Unequivocal
190955363.jpeg,0.005687713623046875,0.99853515625,-5.1640625,6.703125,Detected,Not Detected,Unequivocal,Unequivocal
191017182.jpg,0.038116455078125,0.9931640625,-3.228515625,4.96875,Detected,Not Detected,Unequivocal,Unequivocal
191169284.jpg,0.0391845703125,0.162353515625,-3.19921875,-1.640625,Not Detected,Not Detected,Unequivocal,Unequivocal
19120656.jpg,0.002414703369140625,0.9990234375,-6.0234375,6.7265625,Detected,Not Detected,Unequivocal,Unequivocal
191221748.jpg,0.093017578125,0.6318359375,-2.27734375,0.53955078125,Not Detected,Not Detected,Equivocal,Unequivocal
19125081.jpg,0.010009765625,0.998046875,-4.59375,6.12109375,Detected,Not Detected,Unequivocal,Unequivocal
191508026.jpg,0.395263671875,0.23681640625,-0.42529296875,-1.169921875,Not Detected,Not Detected,Unequivocal,Equivocal
191509497.jpeg,0.076416015625,0.87646484375,-2.4921875,1.958984375,Detected,Not Detected,Unequivocal,Unequivocal
191534052.jpg,0.017303466796875,0.11456298828125,-4.0390625,-2.044921875,Not Detected,Not Detected,Unequivocal,Unequivocal
191611450.jpeg,0.260498046875,0.8603515625,-1.0439453125,1.8193359375,Detected,Not Detected,Unequivocal,Equivocal
191611451.jpeg,0.31640625,0.62109375,-0.77001953125,0.494140625,Not Detected,Not Detected,Equivocal,Equivocal
191691315.jpeg,0.2293701171875,0.2054443359375,-1.2119140625,-1.3525390625,Not Detected,Not Detected,Unequivocal,Unequivocal
191765963.jpeg,0.37646484375,0.258056640625,-0.5048828125,-1.0556640625,Not Detected,Not Detected,Unequivocal,Equivocal
191863974.jpeg,0.12213134765625,0.1077880859375,-1.97265625,-2.11328125,Not Detected,Not Detected,Unequivocal,Unequivocal
191904852.jpeg,0.0125274658203125,0.99951171875,-4.3671875,7.25,Detected,Not Detected,Unequivocal,Unequivocal
191906444.jpeg,0.06451416015625,0.99609375,-2.673828125,5.546875,Detected,Not Detected,Unequivocal,Unequivocal
192059640.jpg,0.482177734375,0.10723876953125,-0.0714111328125,-2.119140625,Not Detected,Not Detected,Unequivocal,Equivocal
192094288.jpg,0.313232421875,0.9404296875,-0.78515625,2.76171875,Detected,Not Detected,Unequivocal,Equivocal
192229192.jpeg,0.0867919921875,0.03228759765625,-2.353515625,-3.400390625,Not Detected,Not Detected,Unequivocal,Unequivocal
192252080.jpeg,0.0262603759765625,0.9931640625,-3.61328125,4.9453125,Detected,Not Detected,Unequivocal,Unequivocal
192289957.jpg,0.353759765625,0.047943115234375,-0.6025390625,-2.98828125,Not Detected,Not Detected,Unequivocal,Equivocal
192674018.jpeg,0.09588623046875,0.1591796875,-2.244140625,-1.6640625,Not Detected,Not Detected,Unequivocal,Unequivocal
192992863.jpg,0.036163330078125,0.158203125,-3.283203125,-1.671875,Not Detected,Not Detected,Unequivocal,Unequivocal
193034124.jpg,0.04681396484375,0.99951171875,-3.013671875,7.24609375,Detected,Not Detected,Unequivocal,Unequivocal
193034502.jpg,0.72314453125,0.5458984375,0.9609375,0.184814453125,Not Detected,Detected,Equivocal,Equivocal
193062710.jpeg,0.01024627685546875,0.99658203125,-4.5703125,5.703125,Detected,Not Detected,Unequivocal,Unequivocal
193331964.jpg,0.0794677734375,0.40380859375,-2.44921875,-0.389892578125,Not Detected,Not Detected,Equivocal,Unequivocal
193434409.jpg,0.057281494140625,0.708984375,-2.80078125,0.890625,Not Detected,Not Detected,Equivocal,Unequivocal
193496244.jpeg,0.80712890625,0.0703125,1.4326171875,-2.58203125,Not Detected,Detected,Unequivocal,Unequivocal
193535220.jpg,0.54931640625,0.00894927978515625,0.198486328125,-4.70703125,Not Detected,Detected,Unequivocal,Equivocal
193955170.jpg,0.8076171875,0.07861328125,1.4345703125,-2.4609375,Not Detected,Detected,Unequivocal,Unequivocal
194047518.jpg,0.006122589111328125,0.9990234375,-5.08984375,7.125,Detected,Not Detected,Unequivocal,Unequivocal
194048805.jpg,0.693359375,0.03167724609375,0.8154296875,-3.419921875,Not Detected,Detected,Unequivocal,Equivocal
194218631.jpg,0.04510498046875,0.97021484375,-3.052734375,3.490234375,Detected,Not Detected,Unequivocal,Unequivocal
194301676.jpeg,0.8828125,0.0384521484375,2.021484375,-3.21875,Not Detected,Detected,Unequivocal,Unequivocal
194309353.jpeg,0.052825927734375,0.204833984375,-2.88671875,-1.3564453125,Not Detected,Not Detected,Unequivocal,Unequivocal
194309686.jpeg,0.00945281982421875,0.007373809814453125,-4.65234375,-4.90234375,Not Detected,Not Detected,Unequivocal,Unequivocal
194309737.jpeg,0.07476806640625,0.11474609375,-2.515625,-2.04296875,Not Detected,Not Detected,Unequivocal,Unequivocal
194309977.jpeg,0.06304931640625,0.170654296875,-2.69921875,-1.5810546875,Not Detected,Not Detected,Unequivocal,Unequivocal
194310085.jpeg,0.146728515625,0.2252197265625,-1.7607421875,-1.2353515625,Not Detected,Not Detected,Unequivocal,Unequivocal
194310217.jpeg,0.168212890625,0.1856689453125,-1.5986328125,-1.478515625,Not Detected,Not Detected,Unequivocal,Unequivocal
194310628.jpeg,0.0244293212890625,0.99853515625,-3.6875,6.4375,Detected,Not Detected,Unequivocal,Unequivocal
194310687.jpeg,0.118408203125,0.0633544921875,-2.0078125,-2.693359375,Not Detected,Not Detected,Unequivocal,Unequivocal
194310784.jpeg,0.420654296875,0.10760498046875,-0.31982421875,-2.115234375,Not Detected,Not Detected,Unequivocal,Equivocal
194310895.jpeg,0.062103271484375,0.079345703125,-2.71484375,-2.451171875,Not Detected,Not Detected,Unequivocal,Unequivocal
194311020.jpeg,0.08740234375,0.32080078125,-2.345703125,-0.75048828125,Not Detected,Not Detected,Equivocal,Unequivocal
194311054.jpeg,0.0115966796875,0.9970703125,-4.4453125,5.81640625,Detected,Not Detected,Unequivocal,Unequivocal
194311095.jpeg,0.01312255859375,0.98388671875,-4.3203125,4.1171875,Detected,Not Detected,Unequivocal,Unequivocal
194311300.jpeg,0.0201416015625,0.97119140625,-3.884765625,3.51953125,Detected,Not Detected,Unequivocal,Unequivocal
194311386.jpeg,0.00690460205078125,0.97900390625,-4.96875,3.8515625,Detected,Not Detected,Unequivocal,Unequivocal
194311473.jpeg,0.5498046875,0.2393798828125,0.1998291015625,-1.15625,Not Detected,Detected,Unequivocal,Equivocal
194311586.jpeg,0.0221099853515625,0.99853515625,-3.7890625,6.37109375,Detected,Not Detected,Unequivocal,Unequivocal
194311665.jpeg,0.00930023193359375,0.9990234375,-4.66796875,7.203125,Detected,Not Detected,Unequivocal,Unequivocal
194311724.jpeg,0.0328369140625,0.9287109375,-3.3828125,2.564453125,Detected,Not Detected,Unequivocal,Unequivocal
194311798.jpeg,0.1878662109375,0.1766357421875,-1.4638671875,-1.5390625,Not Detected,Not Detected,Unequivocal,Unequivocal
194311823.jpeg,0.0017547607421875,0.99951171875,-6.34375,7.33203125,Detected,Not Detected,Unequivocal,Unequivocal
194311884.jpeg,0.001155853271484375,0.9609375,-6.76171875,3.20703125,Detected,Not Detected,Unequivocal,Unequivocal
194311937.jpeg,0.02069091796875,0.962890625,-3.857421875,3.2578125,Detected,Not Detected,Unequivocal,Unequivocal
194312001.jpeg,0.00878143310546875,0.9951171875,-4.7265625,5.36328125,Detected,Not Detected,Unequivocal,Unequivocal
194312148.jpeg,0.08331298828125,0.99755859375,-2.3984375,5.9453125,Detected,Not Detected,Unequivocal,Unequivocal
194312179.jpeg,0.06500244140625,0.92919921875,-2.666015625,2.576171875,Detected,Not Detected,Unequivocal,Unequivocal
194526037.jpg,0.1317138671875,0.8984375,-1.8857421875,2.1796875,Detected,Not Detected,Unequivocal,Unequivocal
194600179.jpg,0.18994140625,0.10992431640625,-1.4501953125,-2.091796875,Not Detected,Not Detected,Unequivocal,Unequivocal
194630747.jpg,0.08819580078125,0.99755859375,-2.3359375,6.03515625,Detected,Not Detected,Unequivocal,Unequivocal
194686391.jpeg,0.10821533203125,0.1531982421875,-2.109375,-1.7099609375,Not Detected,Not Detected,Unequivocal,Unequivocal
194686779.jpg,0.0872802734375,0.9970703125,-2.34765625,5.7578125,Detected,Not Detected,Unequivocal,Unequivocal
194687745.jpg,0.0165863037109375,0.99267578125,-4.08203125,4.87890625,Detected,Not Detected,Unequivocal,Unequivocal
194688019.jpg,0.033966064453125,0.50537109375,-3.34765625,0.0214385986328125,Not Detected,Not Detected,Equivocal,Unequivocal
194693935.jpg,0.04742431640625,0.243408203125,-3,-1.1337890625,Not Detected,Not Detected,Unequivocal,Unequivocal
194694050.jpg,0.484619140625,0.22265625,-0.06170654296875,-1.25,Not Detected,Not Detected,Unequivocal,Equivocal
194694349.jpeg,0.0322265625,0.114990234375,-3.40234375,-2.041015625,Not Detected,Not Detected,Unequivocal,Unequivocal
194721769.jpeg,0.0089874267578125,0.0535888671875,-4.703125,-2.87109375,Not Detected,Not Detected,Unequivocal,Unequivocal
194723450.jpeg,0.1190185546875,0.78271484375,-2.001953125,1.2822265625,Not Detected,Not Detected,Equivocal,Unequivocal
19477697.jpeg,0.430419921875,0.323486328125,-0.27978515625,-0.73779296875,Not Detected,Not Detected,Equivocal,Equivocal
19479694.jpg,0.0137939453125,0.99365234375,-4.26953125,5.0234375,Detected,Not Detected,Unequivocal,Unequivocal
1948.jpg,0.1337890625,0.99853515625,-1.8681640625,6.52734375,Detected,Not Detected,Unequivocal,Unequivocal
194811988.jpeg,0.40234375,0.56396484375,-0.395263671875,0.256591796875,Not Detected,Not Detected,Equivocal,Equivocal
194891783.jpeg,0.82373046875,0.09967041015625,1.541015625,-2.201171875,Not Detected,Detected,Unequivocal,Unequivocal
194900687.jpg,0.6767578125,0.003185272216796875,0.73876953125,-5.74609375,Not Detected,Detected,Unequivocal,Equivocal
194934416.jpeg,0.0345458984375,0.94384765625,-3.330078125,2.826171875,Detected,Not Detected,Unequivocal,Unequivocal
194935014.jpeg,0.00490570068359375,0.9990234375,-5.3125,6.921875,Detected,Not Detected,Unequivocal,Unequivocal
194955013.jpeg,0.0343017578125,0.38330078125,-3.337890625,-0.475830078125,Not Detected,Not Detected,Equivocal,Unequivocal
194961630.jpeg,0.0199127197265625,0.133056640625,-3.896484375,-1.8740234375,Not Detected,Not Detected,Unequivocal,Unequivocal
194973437.jpeg,0.04559326171875,0.123779296875,-3.041015625,-1.95703125,Not Detected,Not Detected,Unequivocal,Unequivocal
195073625.jpeg,0.193115234375,0.2259521484375,-1.4296875,-1.2314453125,Not Detected,Not Detected,Unequivocal,Unequivocal
195225108.jpeg,0.0345458984375,0.99267578125,-3.330078125,4.9296875,Detected,Not Detected,Unequivocal,Unequivocal
195225369.jpeg,0.0024242401123046875,0.99951171875,-6.01953125,7.45703125,Detected,Not Detected,Unequivocal,Unequivocal
195370717.jpeg,0.313232421875,0.08526611328125,-0.78515625,-2.373046875,Not Detected,Not Detected,Unequivocal,Equivocal
195370720.jpeg,0.173583984375,0.297607421875,-1.560546875,-0.85888671875,Not Detected,Not Detected,Equivocal,Unequivocal
19537836.jpg,0.00469970703125,0.9990234375,-5.35546875,7.125,Detected,Not Detected,Unequivocal,Unequivocal
195384495.jpg,0.16943359375,0.62646484375,-1.58984375,0.51806640625,Not Detected,Not Detected,Equivocal,Unequivocal
195487196.jpg,0.0050811767578125,0.9990234375,-5.27734375,7.015625,Detected,Not Detected,Unequivocal,Unequivocal
195495585.jpeg,0.0161590576171875,0.97021484375,-4.109375,3.48046875,Detected,Not Detected,Unequivocal,Unequivocal
195530974.jpeg,0.0164031982421875,0.0216522216796875,-4.09375,-3.810546875,Not Detected,Not Detected,Unequivocal,Unequivocal
195685782.jpg,0.028594970703125,0.99462890625,-3.525390625,5.24609375,Detected,Not Detected,Unequivocal,Unequivocal
195808308.jpeg,0.18359375,0.37451171875,-1.4921875,-0.51318359375,Not Detected,Not Detected,Equivocal,Unequivocal
195876774.jpeg,0.7880859375,0.59619140625,1.3125,0.38916015625,Not Detected,Detected,Equivocal,Unequivocal
195876841.jpeg,0.1356201171875,0.329345703125,-1.8525390625,-0.71142578125,Not Detected,Not Detected,Equivocal,Unequivocal
196131428.jpg,0.037750244140625,0.79833984375,-3.23828125,1.3759765625,Not Detected,Not Detected,Equivocal,Unequivocal
196237098.jpeg,0.1478271484375,0.07330322265625,-1.751953125,-2.537109375,Not Detected,Not Detected,Unequivocal,Unequivocal
196361110.png,0.0147857666015625,0.9990234375,-4.19921875,7.14453125,Detected,Not Detected,Unequivocal,Unequivocal
196582964.jpeg,0.92236328125,0.0246124267578125,2.474609375,-3.6796875,Not Detected,Detected,Unequivocal,Unequivocal
196660259.jpeg,0.88525390625,0.020172119140625,2.04296875,-3.8828125,Not Detected,Detected,Unequivocal,Unequivocal
196812026.jpeg,0.0050811767578125,0.99951171875,-5.27734375,7.4375,Detected,Not Detected,Unequivocal,Unequivocal
196812038.jpeg,0.011505126953125,0.99560546875,-4.453125,5.46484375,Detected,Not Detected,Unequivocal,Unequivocal
196812132.jpeg,0.006439208984375,0.986328125,-5.0390625,4.2734375,Detected,Not Detected,Unequivocal,Unequivocal
196812192.jpeg,0.052520751953125,0.4892578125,-2.892578125,-0.042938232421875,Not Detected,Not Detected,Equivocal,Unequivocal
196812212.jpeg,0.1859130859375,0.7353515625,-1.4765625,1.021484375,Not Detected,Not Detected,Equivocal,Unequivocal
196812221.jpeg,0.06695556640625,0.1617431640625,-2.634765625,-1.6455078125,Not Detected,Not Detected,Unequivocal,Unequivocal
196812282.jpeg,0.018646240234375,0.99755859375,-3.962890625,5.95703125,Detected,Not Detected,Unequivocal,Unequivocal
196812342.jpeg,0.08197021484375,0.10467529296875,-2.416015625,-2.146484375,Not Detected,Not Detected,Unequivocal,Unequivocal
196812363.jpeg,0.26123046875,0.072265625,-1.0400390625,-2.552734375,Not Detected,Not Detected,Unequivocal,Equivocal
196812445.jpeg,0.429443359375,0.10968017578125,-0.28369140625,-2.09375,Not Detected,Not Detected,Unequivocal,Equivocal
196812513.jpeg,0.32861328125,0.64892578125,-0.71435546875,0.6142578125,Not Detected,Not Detected,Equivocal,Equivocal
196812551.jpeg,0.74853515625,0.061981201171875,1.091796875,-2.716796875,Not Detected,Detected,Unequivocal,Equivocal
196812614.jpeg,0.1510009765625,0.27880859375,-1.7265625,-0.95068359375,Not Detected,Not Detected,Unequivocal,Unequivocal
196812663.jpeg,0.2880859375,0.381103515625,-0.904296875,-0.485107421875,Not Detected,Not Detected,Equivocal,Equivocal
196812717.jpeg,0.042236328125,0.99365234375,-3.12109375,5.0546875,Detected,Not Detected,Unequivocal,Unequivocal
196866015.jpg,0.791015625,0.00963592529296875,1.330078125,-4.6328125,Not Detected,Detected,Unequivocal,Unequivocal
197060270.jpeg,0.0036792755126953125,0.9951171875,-5.6015625,5.36328125,Detected,Not Detected,Unequivocal,Unequivocal
